Cicadoides,Cicadoides shandongensis,119.0,119.0
Cicadomorpha,Cicadomorpha milva,148.55,148.55
Cicadomorpha,Cicadomorpha parula,148.55,148.55
Cicadomorpha,Cicadomorpha punctulata,161.7,161.7
Cicadoprosbole,Cicadoprosbole sogutensis,196.05,196.05
Cicadopsis,Cicadopsis rugosipenna,270.55,270.55
Cicadopsylla,Cicadopsylla permiana,270.55,270.55
Cicadopsyllidium,Cicadopsyllidium elongatum,196.05,196.05
Cicadopsyllidium,Cicadopsyllidium mongolicum,148.55,148.55
Cicadopsyllidium,Cicadopsyllidium stenoptilium,119.0,119.0
Cicadula,Cicadula saxosa,48.25,48.25
Cilicydnus,Cilicydnus robustispinus,127.725,127.725
Cimicidium,Cimicidium dallasi,142.4,142.4
Cinara,Cinara (Cinara) elegans,13.789000000000001,13.789000000000001
Cinara,Cinara (Cinara) limnogena,13.789000000000001,13.789000000000001
Cinara,Cinara (Cinara) pastica,13.789000000000001,13.789000000000001
Cinara,Cinara (Cinara) reconditivenia,13.789000000000001,13.789000000000001
Cinemala,Cinemala contrasta,168.2,168.2
Cintux,Cintux menatensis,57.6,57.6
Cixiella,Cixiella reducta,196.05,196.05
Cixiites,Cixiites liasinus,182.5,182.5
Cixioides,Cixioides maculatus,142.6,142.6
Cixitettix,Cixitettix yangi,84.94999999999999,84.94999999999999
Cixius,Cixius discretus,18.205000000000002,18.205000000000002
Cixius,Cixius fraternus,35.95,35.95
Cixius,Cixius gracilis,35.95,35.95
Cixius,Cixius hesperidum,48.25,48.25
Cixius,Cixius longirostris,35.95,35.95
Cixius,Cixius petrinus,127.2,127.2
Cixius,Cixius proavus,35.55,35.55
Cixius,Cixius sieboldtii,35.95,35.95
Cixius,Cixius testudinarius,35.95,35.95
Cixius,Cixius vitreus,31.15,35.95
Cladocossus,Cladocossus undulatus,161.7,161.7
Clastoptera,Clastoptera comstocki,35.55,35.55
Clavaticoris,Clavaticoris zhengi,127.725,127.725
Clavicoris,Clavicoris cretaceus,119.0,119.0
Clavimyiomma,Clavimyiomma henryi,35.95,35.95
Clavopsyllidium,Clavopsyllidium minutum,253.17,253.17
Clodionus,Clodionus fizoli,52.2,52.2
Cloresmus,Cloresmus ambimodestus,13.789000000000001,13.789000000000001
Cloresmus,Cloresmus shanwangi,13.789000000000001,13.789000000000001
Closterocoris,Closterocoris elegans,35.55,35.55
Coccavus,Coccavus supercubitus,232.5,232.5
Coelidia,Coelidia columbiana,51.9,51.9
Coelidia,Coelidia wyomingensis,52.2,52.2
Coleoscyta,Coleoscyta elytrata,270.55,270.55
Coleoscyta,Coleoscyta kamensis,270.55,270.55
Coleoscyta,Coleoscyta martynovi,270.55,270.55
Coleoscyta,Coleoscyta occallata,270.55,270.55
Coleoscyta,Coleoscyta rotundata,270.55,270.55
Coleoscytodes,Coleoscytodes elytrata,270.55,270.55
Coleoscytodes,Coleoscytodes venosa,270.55,270.55
Collarhamphus,Collarhamphus mixtus,35.95,35.95
Collivetanthocoris,Collivetanthocoris rapax,127.725,127.725
Colossocossus,Colossocossus bechlyi,117.245,117.245
Colossocossus,Colossocossus giganticus,117.245,117.245
Colossocossus,Colossocossus loveridgei,117.245,117.245
Colossocossus,Colossocossus rugosa,117.245,117.245
Conicaudus,Conicaudus longipes,35.95,35.95
Conjucella,Conjucella selene,119.0,119.0
Copallinges,Copallinges chiapasensis,19.5,19.5
Cophocoris,Cophocoris tenebricosus,35.55,35.55
Copidopus,Copidopus jurassicus,147.9,147.9
Coptochromus,Coptochromus manium,35.55,35.55
Coptosoma,Coptosoma eocenica,57.6,57.6
Coreiopsis,Coreiopsis miocenica,13.789000000000001,13.789000000000001
Coreiopsis,Coreiopsis parva,13.789000000000001,13.789000000000001
Coreiopsis,Coreiopsis punctata,13.789000000000001,13.789000000000001
Coreites,Coreites crassus,12.154,12.154
Coreites,Coreites dubius,3.0940000000000003,3.0940000000000003
Coreites,Coreites oblongus,12.154,12.154
Coreites,Coreites redemtus,12.154,12.154
Coreus,Coreus serresi,25.565,25.565
Corienta,Corienta transbaicalica,119.0,123.955
Corioides,Corioides fortus,119.0,119.0
Corioides,Corioides longus,119.0,119.0
Coriopachys,Coriopachys minor,119.0,119.0
Coriopachys,Coriopachys parvus,119.0,119.0
Corixa,Corixa parvoculata,13.789000000000001,13.789000000000001
Corixa,Corixa triquetra,13.789000000000001,13.789000000000001
Corixalia,Corixalia gutta,119.0,119.0
Corixonecta,Corixonecta hosbayari,119.0,119.0
Corixopsis,Corixopsis tuanwangensis,119.0,119.0
Corizites,Corizites darbiensis,119.0,119.0
Corizus,Corizus abditivus,35.55,35.55
Corizus,Corizus celatus,35.55,35.55
Corizus,Corizus deflagratus,61.0,61.0
Corizus,Corizus guttatus,48.25,48.25
Corizus,Corizus somnurnus,35.55,35.55
Corollpachymeridium,Corollpachymeridium heteroneurus,161.7,161.7
Corrivalius,Corrivalius perbonus,131.15,131.15
Corynecoris,Corynecoris occultatus,182.5,182.5
Coryphocorixa,Coryphocorixa zhangi,148.55,148.55
Cotradechites,Cotradechites lithinus,56.3,56.3
Crassicerus,Crassicerus furtivus,127.725,127.725
Crassicerus,Crassicerus limpiduspterus,127.725,127.725
Cratocora,Cratocora crassa,117.245,117.245
Cratocoris,Cratocoris shevchenkoae,117.245,117.245
Cratocossus,Cratocossus magnus,117.245,117.245
Cratonepa,Cratonepa enigmatica,117.245,117.245
Cratonerthra,Cratonerthra corinthiana,117.245,117.245
Cratonerthra,Cratonerthra estevezae,117.245,117.245
Cratopelocoris,Cratopelocoris carpinteroi,117.245,117.245
Creaphis,Creaphis theodora,232.5,232.5
Cretacallis,Cretacallis polysensoria,119.0,119.0
Cretaceometra,Cretaceometra brasiliensis,117.245,117.245
Cretaceomira,Cretaceomira phalanx,77.05,77.05
Cretacoris,Cretacoris gurvanicus,119.0,119.0
Cretacoris,Cretacoris scutellinus,131.15,131.15
Cretamiris,Cretamiris zherikhini,77.05,77.05
Cretamyzus,Cretamyzus pikei,77.05,77.05
Cretargus,Cretargus emeljanovi,84.94999999999999,84.94999999999999
Cretocercopis,Cretocercopis yii,117.245,117.245
Cretocixius,Cretocixius stigmatosus,117.245,117.245
Cretofennahia,Cretofennahia cretacea,117.245,117.245
Cretogerris,Cretogerris albianus,102.44999999999999,102.44999999999999
Cretopiesma,Cretopiesma suukyiae,96.55,96.55
Cretorthezia,Cretorthezia hammanaica,127.725,127.725
Cricocossus,Cricocossus paradoxus,161.7,161.7
Cristocorixa,Cristocorixa dalaziensis,119.0,119.0
Cristocorixa,Cristocorixa diaprepocoroides,119.0,119.0
Cristocorixa,Cristocorixa gurvanica,119.0,119.0
Cristocorixa,Cristocorixa similis,119.0,119.0
Crocistethus,Crocistethus madens,25.715,25.715
Crosbella,Crosbella alata,218.25,218.25
Crosbella,Crosbella elongata,218.25,218.25
Crypsacorixa,Crypsacorixa tachis,218.25,218.25
Cryptochromus,Cryptochromus letatus,35.55,35.55
Ctereacoris,Ctereacoris primigenus,35.55,35.55
Cuanoma,Cuanoma protracta,232.5,232.5
Cuneocoris,Cuneocoris geinitzi,182.5,182.5
Curticerus,Curticerus venustus,127.725,127.725
Curvicaudus,Curvicaudus ciliatus,127.725,127.725
Curvicaudus,Curvicaudus spinosus,127.725,127.725
Curvicubitus,Curvicubitus triassicus,239.5,239.5
Cutitegmena,Cutitegmena oonis,218.25,218.25
Cyamophila,Cyamophila longifurca,13.789000000000001,13.789000000000001
Cycloscytina,Cycloscytina asiatica,186.75,186.75
Cycloscytina,Cycloscytina delutinervis,161.7,161.7
Cycloscytina,Cycloscytina extensa,186.75,186.75
Cycloscytina,Cycloscytina fulgoroides,196.05,196.05
Cycloscytina,Cycloscytina gobiensis,168.2,168.2
Cycloscytina,Cycloscytina korlaensis,168.2,168.2
Cycloscytina,Cycloscytina plachutai,186.75,186.75
Cydamus,Cydamus robustus,35.55,35.55
Cydnavites,Cydnavites infidis,119.0,119.0
Cydnopsis,Cydnopsis coleopteroides,12.154,12.154
Cydnopsis,Cydnopsis dangeardi,25.715,25.715
Cydnopsis,Cydnopsis deleta,12.154,12.154
Cydnopsis,Cydnopsis exilis,12.154,12.154
Cydnopsis,Cydnopsis haidingeri,12.154,31.15
Cydnopsis,Cydnopsis handlirschi,48.25,48.25
Cydnopsis,Cydnopsis meunieri,44.5,44.5
Cydnopsis,Cydnopsis nana,44.5,44.5
Cydnopsis,Cydnopsis pygmaea,3.0940000000000003,25.565
Cydnopsis,Cydnopsis scutellaris,3.0940000000000003,12.154
Cydnus,Cydnus acriscutatus,31.15,31.15
Cydnus,Cydnus archaicus,25.565,31.15
Cydnus,Cydnus armiger,31.15,31.15
Cydnus,Cydnus atavinus,12.154,31.15
Cydnus,Cydnus brevicollis,12.154,31.15
Cydnus,Cydnus brevicrassus,31.15,31.15
Cydnus,Cydnus cinctus,31.15,31.15
Cydnus,Cydnus cristatus,31.15,31.15
Cydnus,Cydnus dignus,31.15,31.15
Cydnus,Cydnus heeri,25.565,25.565
Cydnus,Cydnus maximus,31.15,31.15
Cydnus,Cydnus meunieri,25.565,25.565
Cydnus,Cydnus oeningensis,12.154,12.154
Cydnus,Cydnus parvus,31.15,31.15
Cydnus,Cydnus picatus,25.715,25.715
Cydnus,Cydnus pygmaeus,31.15,31.15
Cydnus,Cydnus sagittifer,12.154,31.15
Cydnus,Cydnus solutus,31.15,31.15
Cydnus,Cydnus tertiarius,12.154,31.15
Cylapopsallops,Cylapopsallops kerzhneri,35.95,35.95
Cylindrobates,Cylindrobates messelensis,44.5,44.5
Cylindrostethus,Cylindrostethus gaudanti,57.6,57.6
Cyllonium,Cyllonium boisduvalianum,142.4,142.4
Cyllonium,Cyllonium hewitsonianum,142.6,142.6
Cymocoris,Cymocoris basalis,119.0,119.0
Cymocoris,Cymocoris humeralis,123.955,123.955
Cyrtomenus,Cyrtomenus concinnus,48.25,48.25
Cysteochila,Cysteochila copal,0.00585,0.00585
Cysteochila,Cysteochila impressa,0.00585,0.00585
Daclera,Daclera naturalis,25.565,25.565
Daenerys,Daenerys khaleesi,142.6,142.6
Dallasiellus,Dallasiellus (Dallasiellus) succineus,17.130000000000003,17.130000000000003
Daniavelia,Daniavelia morsensis,51.9,51.9
Danzigia,Danzigia christelae,35.95,35.95
Daoaphis,Daoaphis magnalata,161.7,161.7
Daohugocorixa,Daohugocorixa vulcanica,161.7,161.7
Daohugoucossus,Daohugoucossus lii,161.7,161.7
Daohugoucossus,Daohugoucossus parallelivenius,161.7,161.7
Daohugoucossus,Daohugoucossus shii,161.7,161.7
Daohugoucossus,Daohugoucossus solutus,161.7,161.7
Darniopsis,Darniopsis tragopea,196.05,196.05
Dataiphis,Dataiphis coniferis,127.2,127.2
Davispia,Davispia bearcreekensis,57.6,57.6
Dawsonites,Dawsonites veter,51.9,51.9
Dellashara,Dellashara tega,148.55,148.55
Delphax,Delphax rhenana,25.715,25.715
Delphax,Delphax senilis,48.25,48.25
Delphax,Delphax veterum,48.25,48.25
Deltocephalus,Deltocephalus aberrans,25.715,25.715
Deltocephalus,Deltocephalus maculipennis,25.715,25.715
Deltocephalus,Deltocephalus maculosus,25.715,25.715
Deltocephalus,Deltocephalus minutulus,31.15,31.15
Deltocephalus,Deltocephalus nervosus,25.715,25.715
Deltocephalus,Deltocephalus ocellaris,0.06885,0.06885
Deltocephalus,Deltocephalus pennatus,25.715,25.715
Deltocephalus,Deltocephalus robustus,25.715,25.715
Deltocephalus,Deltocephalus rottensis,25.715,25.715
Deltocephalus,Deltocephalus spinitibialis,25.715,25.715
Deraeocoris,Deraeocoris balticus,35.95,35.95
Deraiocoris,Deraiocoris insculptus,182.5,182.5
Derephysia,Derephysia penalveri,17.985,17.985
Derephysia,Derephysia tyche,25.565,25.565
Deryeuma,Deryeuma primordialis,57.6,57.6
Detyopsis,Detyopsis packardi,48.25,48.25
Detyopsis,Detyopsis scudderi,48.25,48.25
Diacorixa,Diacorixa germanica,14.81,14.895
Diacorixa,Diacorixa miocaenica,10.6515,10.6515
Diapherinus,Diapherinus fontinalis,119.0,119.0
Diapherinus,Diapherinus ornatipennis,119.0,119.0
Diaplegma,Diaplegma abductum,35.55,35.55
Diaplegma,Diaplegma haldemani,35.55,35.55
Diaplegma,Diaplegma obdormitum,48.25,48.25
Diaplegma,Diaplegma occultorum,35.55,35.55
Diaplegma,Diaplegma ruinosum,35.55,35.55
Diaplegma,Diaplegma venerabile,35.55,35.55
Diaplegma,Diaplegma veterascens,35.55,35.55
Diatomyzus,Diatomyzus eocaenicus,51.9,51.9
Diclidophlebia,Diclidophlebia subita,17.130000000000003,17.130000000000003
Dictyla,Dictyla novaki,16.435,16.435
Dictyla,Dictyla veterana,35.55,35.55
Dictyla,Dictyla wollastoni,12.154,12.154
Dictyonota,Dictyonota petrifacta,25.565,25.565
Dictyophara,Dictyophara bouvei,35.55,35.55
Dictyophara,Dictyophara scudderi,57.6,57.6
Dictyophorites,Dictyophorites tingitinus,12.154,12.154
Dictyoprosbole,Dictyoprosbole membranosa,257.03499999999997,257.03499999999997
Dicyphus,Dicyphus rubusensis,17.985,17.985
Dilaropsis,Dilaropsis ornatus,48.25,48.25
Dimeropterum,Dimeropterum westwoodi,142.6,142.6
Dinaphis,Dinaphis multisensoriata,119.0,119.0
Dinidorites,Dinidorites margiformis,48.25,48.25
Diniella,Diniella fasciata,25.565,31.15
Dinoscyta,Dinoscyta microcephala,275.8,275.8
Diphleps,Diphleps yenli,17.130000000000003,17.130000000000003
Diphtheropsis,Diphtheropsis incerta,186.75,186.75
Discocoris,Discocoris dominicanus,17.130000000000003,17.130000000000003
Disivicia,Disivicia tianshanensis,218.25,218.25
Disphaerocephalus,Disphaerocephalus constrictus,96.55,96.55
Disphaerocephalus,Disphaerocephalus macropterus,96.55,96.55
Disphaerocephalus,Disphaerocephalus swinhoei,96.55,96.55
Docimus,Docimus psylloides,35.55,35.55
Dominicaphis,Dominicaphis succini,17.130000000000003,17.130000000000003
Dominicicada,Dominicicada youngi,17.130000000000003,17.130000000000003
Dongbeiaphis,Dongbeiaphis furvis,51.9,51.9
Doryderes,Doryderes laticollis,57.6,57.6
Doryscarta,Doryscarta xialiaoensis,206.65,206.65
Dracaphis,Dracaphis angustata,239.5,239.5
Draycotia,Draycotia cordovae,0.069,0.069
Drepanochaitophorus,Drepanochaitophorus fushunensis,51.9,51.9
Drymus,Drymus punctatus,25.715,25.715
Dubiaphis,Dubiaphis curvata,244.6,244.6
Duncanovelia,Duncanovelia extensa,117.245,117.245
Dunstania,Dunstania petrophila,232.5,232.5
Dunstania,Dunstania pulchra,218.25,218.25
Dunstaniodes,Dunstaniodes elongatus,232.5,232.5
Dunstaniopsis,Dunstaniopsis triassica,218.25,218.25
Duraznoscarta,Duraznoscarta ramosa,232.5,232.5
Dysdercus,Dysdercus cinctus,35.55,35.55
Dysdercus,Dysdercus unicolor,35.55,35.55
Dysimia,Dysimia imprudens,17.130000000000003,17.130000000000003
Dysmorphoptila,Dysmorphoptila liasina,204.9,204.9
Dysmorphoptila,Dysmorphoptila notodon,168.2,168.2
Dysmorphoptiloides,Dysmorphoptiloides ellisi,244.6,244.6
Dysmorphoptiloides,Dysmorphoptiloides elongata,218.25,218.25
Dysmorphoscartella,Dysmorphoscartella lobata,253.17,253.17
Dytoscytina,Dytoscytina ejuncida,219.15,219.15
Ebboa,Ebboa areolata,97.2,102.44999999999999
Echinaphis,Echinaphis rohweri,35.55,35.55
Edessa,Edessa protera,17.130000000000003,17.130000000000003
Elasmoscelidium,Elasmoscelidium boreale,182.5,182.5
Elasmoscelidium,Elasmoscelidium promotum,182.5,182.5
Elasmoscelidium,Elasmoscelidium rectemarginatum,182.5,182.5
Elasmoscelidium,Elasmoscelidium rotundatum,161.7,161.7
Elasmoscelidium,Elasmoscelidium venulosum,182.5,182.5
Electrobates,Electrobates spinipes,17.130000000000003,17.130000000000003
Electrocallis,Electrocallis arnoldii,35.95,35.95
Electrocallis,Electrocallis bakeri,35.95,35.95
Electrocallis,Electrocallis scudderi,35.95,35.95
Electrococcus,Electrococcus canadensis,77.05,77.05
Electrocoris,Electrocoris brunneus,35.95,35.95
Electrocoris,Electrocoris pubescens,35.95,35.95
Electrocornia,Electrocornia antiqua,35.95,35.95
Electrogerris,Electrogerris kotashevichi,35.95,35.95
Electroisops,Electroisops ritzkowskii,35.95,35.95
Electromyiomma,Electromyiomma polonicum,35.95,35.95
Electromyiomma,Electromyiomma schultzi,35.95,35.95
Electromyiomma,Electromyiomma weitschati,35.95,35.95
Electromyrmococcus,Electromyrmococcus abductus,17.130000000000003,17.130000000000003
Electromyrmococcus,Electromyrmococcus inclusus,17.130000000000003,17.130000000000003
Electromyrmococcus,Electromyrmococcus reginae,17.130000000000003,17.130000000000003
Electromyzus,Electromyzus acutirostris,35.95,35.95
Electrovelia,Electrovelia baltica,35.95,35.95
Elidiptera,Elidiptera regularis,35.55,35.55
Elkinda,Elkinda hecatoneura,123.955,123.955
Ellenbergeria,Ellenbergeria oviventris,96.55,96.55
Ellinaphis,Ellinaphis bulla,119.0,119.0
Ellinaphis,Ellinaphis cubocrassa,119.0,119.0
Ellinaphis,Ellinaphis curta,119.0,119.0
Ellinaphis,Ellinaphis elegans,119.0,119.0
Ellinaphis,Ellinaphis eserta,119.0,119.0
Ellinaphis,Ellinaphis extenda,119.0,119.0
Ellinaphis,Ellinaphis incognita,119.0,119.0
Ellinaphis,Ellinaphis longistigma,119.0,119.0
Ellinaphis,Ellinaphis mediata,119.0,119.0
Ellinaphis,Ellinaphis mirabila,119.0,119.0
Ellinaphis,Ellinaphis premordica,119.0,119.0
Ellinaphis,Ellinaphis sensoriata,119.0,119.0
Ellinaphis,Ellinaphis stricta,119.0,119.0
Ellinaphis,Ellinaphis truncata,119.0,119.0
Elliptoscarta,Elliptoscarta ovalis,253.17,253.17
Emeljanovedusa,Emeljanovedusa gentarna,35.95,35.95
Emesites,Emesites voigti,18.205000000000002,18.205000000000002
Emesopsis,Emesopsis putshkovi,35.95,35.95
Emesopsis,Emesopsis similis,35.95,35.95
Emiliana,Emiliana alexandri,48.25,48.25
Emilianovelia,Emilianovelia audax,102.44999999999999,102.44999999999999
Empicoris,Empicoris copal,0.00585,0.00585
Empicoris,Empicoris electricus,19.5,19.5
Empiploiariola,Empiploiariola inermis,17.130000000000003,17.130000000000003
Engerrophorus,Engerrophorus nitidus,182.5,182.5
Engynabis,Engynabis tenuis,182.5,182.5
Enicocephalinus,Enicocephalinus acragrimaldii,127.725,127.725
Enicocephalus,Enicocephalus omen,17.130000000000003,17.130000000000003
Enicocephalus,Enicocephalus prius,17.130000000000003,17.130000000000003
Enicocephalus,Enicocephalus seniculus,17.130000000000003,17.130000000000003
Enicocephalus,Enicocephalus subvitreus,17.130000000000003,17.130000000000003
Enithares,Enithares bohemica,19.5,19.5
Ensphingocoris,Ensphingocoris parvulus,182.5,182.5
Entomecoris,Entomecoris major,182.5,182.5
Entomecoris,Entomecoris minor,182.5,182.5
Entomecoris,Entomecoris morator,182.5,182.5
Eoanthocoris,Eoanthocoris cretaceus,123.955,123.955
Eoanthocoris,Eoanthocoris ghidarinus,119.0,119.0
Eobladina,Eobladina antiqua,44.55,44.55
Eocader,Eocader babyrussus,17.130000000000003,17.130000000000003
Eocallites,Eocallites mallicaudatus,51.9,51.9
Eocenometra,Eocenometra danica,51.9,51.9
Eocenometra,Eocenometra longicornis,51.9,51.9
Eocercopidium,Eocercopidium maculata,57.6,57.6
Eocercopis,Eocercopis ancyloptera,182.5,182.5
Eocercopis,Eocercopis ovalis,182.5,182.5
Eocercopis,Eocercopis similis,182.5,182.5
Eochiliocycla,Eochiliocycla angusta,253.17,253.17
Eocicada,Eocicada microcephala,147.9,147.9
Eocylindrites,Eocylindrites curtirostrales,51.9,51.9
Eofulgorella,Eofulgorella bradburyi,48.25,48.25
Eofulgoridium,Eofulgoridium chanmaense,123.955,123.955
Eofulgoridium,Eofulgoridium kisylkiense,186.75,186.75
Eofulgoridium,Eofulgoridium proximum,186.75,186.75
Eofulgoridium,Eofulgoridium tenellum,178.39999999999998,178.39999999999998
Eogerridium,Eogerridium gracile,182.5,182.5
Eogyropsylla,Eogyropsylla eocenica,35.95,35.95
Eogyropsylla,Eogyropsylla jantaria,35.95,35.95
Eogyropsylla,Eogyropsylla magna,35.95,35.95
Eogyropsylla,Eogyropsylla parva,35.95,35.95
Eogyropsylla,Eogyropsylla paveloctogenarius,44.55,44.55
Eogyropsylla,Eogyropsylla sedzimiri,35.95,35.95
Eoiocossus,Eoiocossus validus,161.7,161.7
Eoliarus,Eoliarus lutensis,48.25,48.25
Eoliarus,Eoliarus quadristictus,48.25,48.25
Eomakrosoura,Eomakrosoura expansirostrata,51.9,51.9
Eomatsucoccus,Eomatsucoccus andrewi,133.2,133.2
Eomatsucoccus,Eomatsucoccus casei,91.85,91.85
Eomatsucoccus,Eomatsucoccus popovi,119.0,119.0
Eomatsucoccus,Eomatsucoccus sukachevae,119.0,119.0
Eomegophthalmus,Eomegophthalmus lithuaniensis,35.95,35.95
Eomileewa,Eomileewa eridani,35.95,35.95
Eoperlites,Eoperlites paradoxus,44.55,44.55
Eophloemyzus,Eophloemyzus longitarsus,51.9,51.9
Eopiesma,Eopiesma trimerum,52.2,52.2
Eopsyllidium,Eopsyllidium davisi,253.17,253.17
Eopsyllidium,Eopsyllidium delicatulum,253.17,253.17
Eoricania,Eoricania danica,51.9,51.9
Eosaldina,Eosaldina apomorpha,142.4,142.4
Eoscarterella,Eoscarterella media,218.25,218.25
Eoscartoides,Eoscartoides bryani,218.25,218.25
Eoscartoides,Eoscartoides dmitryi,218.25,218.25
Eoscartoides,Eoscartoides orthocladus,218.25,218.25
Eoscytina,Eoscytina incompleta,253.17,253.17
Eoscytina,Eoscytina migdisovae,253.17,253.17
Eotettigarcta,Eotettigarcta scotica,57.6,57.6
Eothes,Eothes elegans,35.55,35.55
Eotingis,Eotingis antennata,35.55,35.55
Epigonomiris,Epigonomiris skalskii,35.95,35.95
Epigonopsallops,Epigonopsallops groehni,35.95,35.95
Eriosaphis,Eriosaphis leei,14.785,14.785
Eriosoma,Eriosoma meunieri,25.715,25.715
Eriosomaphis,Eriosomaphis jesperi,14.785,14.785
Eriosomaphis,Eriosomaphis occidentalis,14.785,14.785
Etirocoris,Etirocoris infernalis,35.55,35.55
Euacanthus,Euacanthus bellus,25.565,25.565
Eucorites,Eucorites serescens,35.55,35.55
Eupincombea,Eupincombea postica,253.17,253.17
Euraspidium,Euraspidium granulosum,182.5,182.5
Euroscytina,Euroscytina lutevanorum,275.8,275.8
Euryconus,Euryconus muta,17.130000000000003,17.130000000000003
Euryconus,Euryconus soriae,17.130000000000003,17.130000000000003
Eurydema,Eurydema arcuata,12.154,12.154
Eurydema,Eurydema brevicollis,3.0940000000000003,12.154
Eurydema,Eurydema effossa,12.154,12.154
Eurydema,Eurydema impudica,12.154,25.565
Eurydema,Eurydema retrorsum,31.15,31.15
Eurygaster,Eurygaster granulosus,31.15,31.15
Eurymelidium,Eurymelidium australe,218.25,218.25
Eurynotis,Eurynotis incisus,182.5,182.5
Eusarcoris,Eusarcoris (Rhacognathus) punctatus,2.197,2.197
Eusarcoris,Eusarcoris humilis,31.15,31.15
Eusarcoris,Eusarcoris mammillata,31.15,31.15
Eusarcoris,Eusarcoris nuda,31.15,31.15
Eusarcoris,Eusarcoris pinguis,12.154,31.15
Eusarcoris,Eusarcoris prodromus,12.154,31.15
Eusarcoris,Eusarcoris shimozukensis,0.4535,0.4535
Euscelis,Euscelis palmeri,18.2,18.2
Euscelis,Euscelis plateosus,25.715,25.715
Eutrichosiphum,Eutrichosiphum europaeum,13.789000000000001,17.985
Evagoras,Evagoras impressus,12.154,12.154
Evanscicada,Evanscicada dictyoptera,270.55,270.55
Evanscicada,Evanscicada praelonga,270.55,270.55
Evanscicada,Evanscicada rectimarginata,270.55,270.55
Evanscicada,Evanscicada speciosa,270.55,270.55
Exilcrus,Exilcrus cameriferus,127.725,127.725
Exitelus,Exitelus exsanguis,35.55,35.55
Exmesselensis,Exmesselensis disspinosus,44.5,44.5
Expansaphis,Expansaphis laticosta,119.0,119.0
Expansaphis,Expansaphis ovata,119.0,119.0
Falcarta,Falcarta bella,232.5,232.5
Fasolinka,Fasolinka beckermigdisovae,232.5,232.5
Fenghuangor,Fenghuangor imperator,161.7,161.7
Ficarasites,Ficarasites stigmaticum,48.25,48.25
Fletcheriana,Fletcheriana jurassica,193.05,193.05
Fletcheriana,Fletcheriana magna,232.5,232.5
Fletcheriana,Fletcheriana triassica,218.25,244.6
Flexicorpus,Flexicorpus acutirostratus,123.955,127.725
Floricaudus,Floricaudus multilocellus,127.725,127.725
Florissantia,Florissantia elegans,35.55,35.55
Fonsecacicada,Fonsecacicada mineira,35.95,35.95
Fossilicallis,Fossilicallis antiquus,25.565,25.565
Foveopsis,Foveopsis fennahi,96.55,96.55
Fulgobole,Fulgobole evansi,232.5,232.5
Fulgora,Fulgora granulosa,48.25,48.25
Fulgora,Fulgora obticescens,35.55,35.55
Fulgora,Fulgora populata,48.25,48.25
Fulgoridiella,Fulgoridiella raetica,196.05,196.05
Fulgoridium,Fulgoridium (Compactofulgoridium) aries,182.5,182.5
Fulgoridium,Fulgoridium (Compactofulgoridium) concameratum,182.5,182.5
Fulgoridium,Fulgoridium (Compactofulgoridium) decapitatum,182.5,182.5
Fulgoridium,Fulgoridium (Compactofulgoridium) fronterotundum,182.5,182.5
Fulgoridium,Fulgoridium (Compactofulgoridium) obesum,182.5,182.5
Fulgoridium,Fulgoridium (Compactofulgoridium) paenintegrum,182.5,182.5
Fulgoridium,Fulgoridium (Compactofulgoridium) spoliatum,182.5,182.5
Fulgoridium,Fulgoridium (Conofulgoridium) antennatum,182.5,182.5
Fulgoridium,Fulgoridium (Metafulgoridium) praetruncatum,182.5,182.5
Fulgoridium,Fulgoridium (Metafulgoridium) spatulaeforme,182.5,182.5
Fulgoridium,Fulgoridium (Procerofulgoridium) planedorsatum,182.5,182.5
Fulgoridium,Fulgoridium (Procerofulgoridium) praefastigatum,182.5,182.5
Fulgoridium,Fulgoridium (Procerofulgoridium) verticillatum,182.5,182.5
Fulgoridium,Fulgoridium (Productofulgoridium) filiferum,182.5,182.5
Fulgoridium,Fulgoridium (Productofulgoridium) incisum,182.5,182.5
Fulgoridium,Fulgoridium (Productofulgoridium) praeacutum,182.5,182.5
Fulgoridium,Fulgoridium acutum,182.5,182.5
Fulgoridium,Fulgoridium alatum,182.5,182.5
Fulgoridium,Fulgoridium ampliatum,182.5,182.5
Fulgoridium,Fulgoridium anale,182.5,182.5
Fulgoridium,Fulgoridium ancylla,182.5,182.5
Fulgoridium,Fulgoridium angulosum,182.5,182.5
Fulgoridium,Fulgoridium anomalum,182.5,182.5
Fulgoridium,Fulgoridium balticum,182.5,182.5
Fulgoridium,Fulgoridium basilaesum,182.5,182.5
Fulgoridium,Fulgoridium bifurcatum,182.5,182.5
Fulgoridium,Fulgoridium bodei,182.5,182.5
Fulgoridium,Fulgoridium brachyptilum,182.5,182.5
Fulgoridium,Fulgoridium breve,182.5,182.5
Fulgoridium,Fulgoridium breviradiatum,182.5,182.5
Fulgoridium,Fulgoridium brunsvicense,182.5,182.5
Fulgoridium,Fulgoridium clavatum,182.5,182.5
Fulgoridium,Fulgoridium cubitofurcatum,182.5,182.5
Fulgoridium,Fulgoridium cubitoramosum,182.5,182.5
Fulgoridium,Fulgoridium cuneiforme,182.5,182.5
Fulgoridium,Fulgoridium curvipenne,182.5,182.5
Fulgoridium,Fulgoridium debile,182.5,182.5
Fulgoridium,Fulgoridium defunctum,182.5,182.5
Fulgoridium,Fulgoridium dilutum,182.5,182.5
