"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=primates&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:25:30 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","primates"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.117"
"Records Found","2898"
"Records Returned","2898"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"337595","occ","","","31755","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Priabonian","","38","33.9","8517"
"337599","occ","","","31756","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","13339"
"337600","occ","","","31756","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337606","occ","","","31757","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","8517"
"337607","occ","","","31757","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337609","occ","","","31758","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","12522"
"337610","occ","","","31758","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337621","occ","","","31759","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","8517"
"337626","occ","","","31760","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","8517"
"337627","occ","","","31760","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337633","occ","","","31760","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","8517"
"337634","occ","","","31760","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337655","occ","","","31764","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Priabonian","","38","33.9","8517"
"337656","occ","","","31764","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Priabonian","","38","33.9","8517"
"337665","occ","","","31765","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Priabonian","","38","33.9","12515"
"339232","occ","","","32050","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Pliocene","","5.333","2.588","4451"
"339569","occ","","","32059","Homo sapiens","species","83088","","Homo sapiens","species","83088","Middle Pleistocene","Late Pleistocene","0.781","0.0117","8611"
"340089","occ","","","32077","Homo habilis","species","83082","","Homo habilis","species","83082","Early Pleistocene","","2.588","0.781","10211"
"340098","occ","","","32080","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Early Pleistocene","","2.588","0.781","10211"
"340150","occ","","","32085","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Early Pleistocene","","2.588","0.781","10211"
"340196","occ","","","32060","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Early Pleistocene","","2.588","0.781","10211"
"340569","occ","","","32124","Papio cynocephalus","species","231526","","Papio cynocephalus","species","231525","Late Pleistocene","","0.126","0.0117","8626"
"340794","occ","","","32138","Papio cynocephalus","species","231526","","Papio cynocephalus","species","231525","Late Pleistocene","","0.126","0.0117","8626"
"340855","occ","","","32145","Macaca sylvana","species","232422","recombined as","Macaca sylvanus","species","104118","Early Pleistocene","","2.588","0.781","8655"
"340894","occ","","","32144","Sivapithecus indicus","species","133688","","Sivapithecus indicus","species","133676","Late Miocene","","11.608","5.333","8656"
"341602","occ","","","32191","Pliopithecus antiquus","species","64158","","Pliopithecus antiquus","species","143188","Langhian","Serravallian","15.97","11.62","8672"
"341717","occ","","","32195","Macaca sylvana","species","232422","recombined as","Macaca sylvanus","species","104118","Early Pleistocene","","2.588","0.781","8655"
"350752","occ","","","14894","Palenochtha cf. minor","species","49718","","Palenochtha minor","species","49618","To3","","63.3","61.7","8868"
"350753","occ","","","14894","Plesiolestes problematicus","species","50457","","Plesiolestes problematicus","species","50457","To3","","63.3","61.7","8868"
"360358","occ","","","34128","Macaca sylvanus","species","232422","","Macaca sylvanus","species","104118","Pleistocene","","2.588","0.0117","8987"
"361608","occ","","","22239","Australopithecus cf. afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Pliocene","","5.333","2.588","8636"
"361910","occ","","","34287","Theropithecus cf. oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Pleistocene","","2.588","0.0117","9013"
"361911","occ","","","34287","Homo erectus","species","83084","","Homo erectus","species","83084","Pleistocene","","2.588","0.0117","9013"
"362193","occ","","","34329","Theropithecus cf. oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Pleistocene","","2.588","0.0117","9013"
"362194","occ","","","34329","Homo erectus","species","83084","","Homo erectus","species","83084","Pleistocene","","2.588","0.0117","9013"
"362214","occ","","","34330","Theropithecus cf. oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Middle Pleistocene","","0.781","0.126","9013"
"362255","occ","","","34332","Homo erectus","species","83084","","Homo erectus","species","83084","Pleistocene","","2.588","0.0117","9024"
"362418","occ","","","34269","Homo sapiens","species","83088","","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","9011"
"364245","occ","","","34537","Macaca sylvanus","species","232422","","Macaca sylvanus","species","104118","Pleistocene","","2.588","0.0117","9117"
"366126","occ","","","34667","Macacus robustus","species","54360","","Macacus robustus","species","54360","Pleistocene","","2.588","0.0117","9176"
"368586","occ","","","34872","Homo antecessor","species","83085","","Homo antecessor","species","83085","Pleistocene","","2.588","0.0117","9350"
"384545","occ","","","36587","Homo erectus","species","83084","","Homo erectus","species","83084","Pleistocene","","2.588","0.0117","9810"
"384560","occ","","","36612","n. gen. Azibius n. sp. trerki","species","143120","","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","13341"
"384845","occ","","","36635","n. gen. Avenius n. sp. amatorum","species","143996","","Avenius amatorum","species","143996","Ypresian","","56","47.8","9822"
"385558","occ","","","36724","Rhinopithecus roxellanae","species","238621","recombined as","Rhinopithecus roxellana","species","238620","Middle Pleistocene","Late Pleistocene","0.781","0.0117","9836"
"386562","occ","","","36875","Nannopithex cf. filholi","species","348251","","Nannopithex filholi","species","348251","MP 13","MP 14","48.6","40.4","9873"
"386563","occ","","","36875","Pivetonia cf. isabenae","species","145154","recombined as","Pseudoloris isabenae","species","145154","MP 13","MP 14","48.6","40.4","9873"
"387417","occ","","","34911","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Early Pleistocene","","2.588","0.781","9910"
"387483","occ","","","37026","Macaca sylvana","species","232422","recombined as","Macaca sylvanus","species","104118","Pleistocene","","2.588","0.0117","9913"
"387704","occ","","","37064","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","9935"
"388515","occ","","","22492","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Gelasian","Calabrian","2.588","0.781","9955"
"388541","occ","","","22494","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Gelasian","Calabrian","2.588","0.781","9955"
"388542","occ","","","22494","Homo erectus","species","83084","","Homo erectus","species","83084","Gelasian","Calabrian","2.588","0.781","9955"
"389014","occ","","","37206","n. gen. Altanius n. sp. orlovi","species","101080","","Altanius orlovi","species","101080","Bumbanian","","55.8","48.6","59493"
"390731","occ","19400","","37493","Macrotarsius n. sp. macrorhysis","species","101386","","Macrotarsius macrorhysis","species","101386","Middle Eocene","","48.6","37.2","1044"
"395167","occ","","","22491","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Gelasian","Calabrian","2.588","0.781","9955"
"395168","occ","","","22491","Homo erectus","species","83084","","Homo erectus","species","83084","Gelasian","Calabrian","2.588","0.781","9955"
"395169","occ","","","22491","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Gelasian","Calabrian","2.588","0.781","9955"
"395206","occ","","","22498","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Gelasian","Calabrian","2.588","0.781","9955"
"395342","occ","","","38039","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Pleistocene","","2.588","0.0117","4918"
"395348","occ","","","38040","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Pleistocene","","2.588","0.0117","10100"
"395627","occ","","","38060","n. gen. Afropithecus n. sp. turkanensis","species","97222","","Afropithecus turkanensis","species","97222","Burdigalian","","20.44","15.97","10163"
"395641","occ","19260","","38060","n. gen. Turkanapithecus n. sp. kalakolensis","species","97226","","Turkanapithecus kalakolensis","species","97226","Burdigalian","","20.44","15.97","10164"
"404310","occ","","","21445","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Pliocene","Pleistocene","5.333","0.0117","8610"
"404311","occ","","","21503","Homo aff. erectus","species","83084","","Homo erectus","species","83084","Gelasian","","2.588","1.806","8610"
"405705","occ","10664","","39014","Nannopithex n. sp. quaylei","species","101084","","Nannopithex quaylei","species","101084","Bartonian","","41.3","38","10553"
"405707","occ","","","39014","Pseudoloris cf. crusafonti","species","144351","","Pseudoloris crusafonti","species","144351","Bartonian","","41.3","38","10474"
"405710","occ","10668","","39014","Europolemur n. sp. collinsonae","species","135230","recombined as","Adapis collinsonae","species","135230","Bartonian","","41.3","38","10553"
"405711","occ","10669","","39014","Leptadapis aff. magnus","species","127247","","Leptadapis magnus","species","127246","Bartonian","","41.3","38","10553"
"410534","occ","","","39643","n. gen. Microchoerus n. sp. erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Late Eocene","","37.2","33.9","10566"
"413494","occ","","","38868","Protoadapis n. sp. eppsi","species","347831","recombined as","Cantius eppsi","species","347831","Ypresian","","56","47.8","10844"
"413677","occ","","","39662","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Late Eocene","","37.2","33.9","10423"
"413769","occ","","","40029","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Late Eocene","","37.2","33.9","10423"
"413792","occ","","","40030","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Late Eocene","","37.2","33.9","10423"
"413793","occ","","","40030","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Late Eocene","","37.2","33.9","10423"
"414559","occ","","","40113","Dolichopithecus ruscinensis","species","97754","","Dolichopithecus ruscinensis","species","97754","Pliocene","","5.333","2.588","10873"
